,CH1
Second,Volt
6.32793e+01,9.00e-01, 
6.32939e+01,9.00e-01, 
6.33086e+01,9.00e-01, 
6.33232e+01,9.00e-01, 
6.33379e+01,9.00e-01, 
6.33525e+01,9.00e-01, 
6.33672e+01,9.00e-01, 
6.33818e+01,9.00e-01, 
6.33965e+01,9.00e-01, 
6.34111e+01,9.00e-01, 
6.34258e+01,9.00e-01, 
6.34404e+01,9.00e-01, 
6.34551e+01,9.00e-01, 
6.34697e+01,9.00e-01, 
6.34844e+01,9.00e-01, 
6.34990e+01,9.00e-01, 
6.35137e+01,9.00e-01, 
6.35283e+01,9.00e-01, 
6.35430e+01,9.00e-01, 
6.35576e+01,9.00e-01, 
6.35723e+01,9.00e-01, 
6.35869e+01,9.00e-01, 
6.36016e+01,9.00e-01, 
6.36162e+01,9.00e-01, 
6.36309e+01,9.00e-01, 
6.36455e+01,9.00e-01, 
6.36602e+01,9.00e-01, 
6.36748e+01,9.00e-01, 
6.36895e+01,9.00e-01, 
6.37041e+01,9.00e-01, 
6.37188e+01,9.00e-01, 
6.37334e+01,9.00e-01, 
6.37480e+01,9.00e-01, 
6.37627e+01,9.00e-01, 
6.37773e+01,9.00e-01, 
6.37920e+01,9.00e-01, 
6.38066e+01,9.00e-01, 
6.38213e+01,9.00e-01, 
6.38359e+01,9.00e-01, 
6.38506e+01,9.00e-01, 
6.38652e+01,9.00e-01, 
6.38799e+01,9.00e-01, 
6.38945e+01,8.80e-01, 
6.39092e+01,9.00e-01, 
6.39238e+01,9.00e-01, 
6.39385e+01,8.80e-01, 
6.39531e+01,8.80e-01, 
6.39678e+01,8.80e-01, 
6.39824e+01,9.00e-01, 
6.39971e+01,9.00e-01, 
6.40117e+01,8.80e-01, 
6.40264e+01,8.80e-01, 
6.40410e+01,9.00e-01, 
6.40557e+01,9.00e-01, 
6.40703e+01,8.80e-01, 
6.40850e+01,9.00e-01, 
6.40996e+01,9.00e-01, 
6.41143e+01,8.80e-01, 
6.41289e+01,9.00e-01, 
6.41436e+01,8.80e-01, 
6.41582e+01,8.80e-01, 
6.41729e+01,9.00e-01, 
6.41875e+01,8.80e-01, 
6.42021e+01,8.80e-01, 
6.42168e+01,8.80e-01, 
6.42314e+01,8.80e-01, 
6.42461e+01,8.80e-01, 
6.42607e+01,8.80e-01, 
6.42754e+01,8.80e-01, 
6.42900e+01,8.80e-01, 
6.43047e+01,8.80e-01, 
6.43193e+01,8.80e-01, 
6.43340e+01,8.80e-01, 
6.43486e+01,8.80e-01, 
6.43633e+01,8.80e-01, 
6.43779e+01,8.80e-01, 
6.43926e+01,8.80e-01, 
6.44072e+01,8.80e-01, 
6.44219e+01,8.80e-01, 
6.44365e+01,8.80e-01, 
6.44512e+01,8.80e-01, 
6.44658e+01,8.80e-01, 
6.44805e+01,8.60e-01, 
6.44951e+01,8.80e-01, 
6.45098e+01,8.80e-01, 
6.45244e+01,8.80e-01, 
6.45391e+01,8.80e-01, 
6.45537e+01,8.80e-01, 
6.45684e+01,8.80e-01, 
6.45830e+01,8.80e-01, 
6.45977e+01,8.60e-01, 
6.46123e+01,8.60e-01, 
6.46270e+01,8.80e-01, 
6.46416e+01,8.20e-01, 
6.46563e+01,8.80e-01, 
6.46709e+01,8.80e-01, 
6.46855e+01,8.80e-01, 
6.47002e+01,8.60e-01, 
6.47148e+01,8.60e-01, 
6.47295e+01,8.60e-01, 
6.47441e+01,8.80e-01, 
6.47588e+01,8.60e-01, 
6.47734e+01,8.60e-01, 
6.47881e+01,8.80e-01, 
6.48027e+01,8.60e-01, 
6.48174e+01,8.80e-01, 
6.48320e+01,8.60e-01, 
6.48467e+01,8.60e-01, 
6.48613e+01,8.60e-01, 
6.48760e+01,8.60e-01, 
6.48906e+01,8.60e-01, 
6.49053e+01,8.60e-01, 
6.49199e+01,8.60e-01, 
6.49346e+01,8.60e-01, 
6.49492e+01,8.60e-01, 
6.49639e+01,8.60e-01, 
6.49785e+01,8.60e-01, 
6.49932e+01,8.60e-01, 
6.50078e+01,8.60e-01, 
6.50225e+01,8.60e-01, 
6.50371e+01,8.60e-01, 
6.50518e+01,8.60e-01, 
6.50664e+01,8.60e-01, 
6.50811e+01,8.60e-01, 
6.50957e+01,8.60e-01, 
6.51104e+01,8.60e-01, 
6.51250e+01,8.60e-01, 
6.51396e+01,8.60e-01, 
6.51543e+01,8.40e-01, 
6.51689e+01,8.40e-01, 
6.51836e+01,8.40e-01, 
6.51982e+01,8.40e-01, 
6.52129e+01,8.60e-01, 
6.52275e+01,8.60e-01, 
6.52422e+01,8.40e-01, 
6.52568e+01,8.60e-01, 
6.52715e+01,8.60e-01, 
6.52861e+01,8.60e-01, 
6.53008e+01,8.40e-01, 
6.53154e+01,8.60e-01, 
6.53301e+01,8.60e-01, 
6.53447e+01,8.60e-01, 
6.53594e+01,8.60e-01, 
6.53740e+01,8.60e-01, 
6.53887e+01,8.40e-01, 
6.54033e+01,8.40e-01, 
6.54180e+01,8.60e-01, 
6.54326e+01,8.40e-01, 
6.54473e+01,8.60e-01, 
6.54619e+01,8.40e-01, 
6.54766e+01,8.60e-01, 
6.54912e+01,8.40e-01, 
6.55059e+01,8.60e-01, 
6.55205e+01,8.40e-01, 
6.55352e+01,8.40e-01, 
6.55498e+01,8.40e-01, 
6.55645e+01,8.40e-01, 
6.55791e+01,8.40e-01, 
6.55938e+01,8.40e-01, 
6.56084e+01,8.40e-01, 
6.56230e+01,8.40e-01, 
6.56377e+01,8.40e-01, 
6.56523e+01,8.40e-01, 
6.56670e+01,8.40e-01, 
6.56816e+01,8.40e-01, 
6.56963e+01,8.40e-01, 
6.57109e+01,8.20e-01, 
6.57256e+01,8.40e-01, 
6.57402e+01,8.40e-01, 
6.57549e+01,8.20e-01, 
6.57695e+01,8.40e-01, 
6.57842e+01,8.40e-01, 
6.57988e+01,8.40e-01, 
6.58135e+01,8.40e-01, 
6.58281e+01,8.40e-01, 
6.58428e+01,8.40e-01, 
6.58574e+01,8.40e-01, 
6.58721e+01,8.40e-01, 
6.58867e+01,8.60e-01, 
6.59014e+01,8.40e-01, 
6.59160e+01,8.40e-01, 
6.59307e+01,8.20e-01, 
6.59453e+01,8.20e-01, 
6.59600e+01,8.20e-01, 
6.59746e+01,8.20e-01, 
6.59893e+01,8.40e-01, 
6.60039e+01,8.40e-01, 
6.60186e+01,8.40e-01, 
6.60332e+01,8.40e-01, 
6.60479e+01,8.20e-01, 
6.60625e+01,8.40e-01, 
6.60771e+01,8.40e-01, 
6.60918e+01,8.40e-01, 
6.61064e+01,8.20e-01, 
6.61211e+01,8.20e-01, 
6.61357e+01,8.20e-01, 
6.61504e+01,8.20e-01, 
6.61650e+01,8.20e-01, 
6.61797e+01,8.20e-01, 
6.61943e+01,8.20e-01, 
6.62090e+01,8.40e-01, 
6.62236e+01,8.20e-01, 
6.62383e+01,8.20e-01, 
6.62529e+01,8.20e-01, 
6.62676e+01,8.20e-01, 
6.62822e+01,8.20e-01, 
6.62969e+01,8.20e-01, 
6.63115e+01,8.40e-01, 
6.63262e+01,8.20e-01, 
6.63408e+01,8.20e-01, 
6.63555e+01,8.20e-01, 
6.63701e+01,8.20e-01, 
6.63848e+01,8.20e-01, 
6.63994e+01,8.20e-01, 
6.64141e+01,8.20e-01, 
6.64287e+01,8.40e-01, 
6.64434e+01,8.20e-01, 
6.64580e+01,8.20e-01, 
6.64727e+01,8.20e-01, 
6.64873e+01,8.20e-01, 
6.65020e+01,8.20e-01, 
6.65166e+01,8.20e-01, 
6.65313e+01,8.20e-01, 
6.65459e+01,8.20e-01, 
6.65605e+01,8.20e-01, 
6.65752e+01,8.20e-01, 
6.65898e+01,8.20e-01, 
6.66045e+01,8.20e-01, 
6.66191e+01,8.20e-01, 
6.66338e+01,8.20e-01, 
6.66484e+01,8.20e-01, 
6.66631e+01,8.20e-01, 
6.66777e+01,8.20e-01, 
6.66924e+01,8.20e-01, 
6.67070e+01,8.20e-01, 
6.67217e+01,8.20e-01, 
6.67363e+01,8.20e-01, 
6.67510e+01,8.20e-01, 
6.67656e+01,8.20e-01, 
6.67803e+01,8.20e-01, 
6.67949e+01,8.20e-01, 
6.68096e+01,8.20e-01, 
6.68242e+01,8.20e-01, 
6.68389e+01,8.20e-01, 
6.68535e+01,8.20e-01, 
6.68682e+01,8.20e-01, 
6.68828e+01,8.20e-01, 
6.68975e+01,8.20e-01, 
6.69121e+01,8.20e-01, 
6.69268e+01,8.20e-01, 
6.69414e+01,8.20e-01, 
6.69561e+01,8.20e-01, 
6.69707e+01,8.20e-01, 
6.69854e+01,8.20e-01, 
6.70000e+01,8.20e-01, 
6.70146e+01,8.20e-01, 
6.70293e+01,8.20e-01, 
6.70439e+01,8.20e-01, 
6.70586e+01,8.20e-01, 
6.70732e+01,8.20e-01, 
6.70879e+01,8.20e-01, 
6.71025e+01,8.20e-01, 
6.71172e+01,8.20e-01, 
6.71318e+01,8.20e-01, 
6.71465e+01,8.20e-01, 
6.71611e+01,8.20e-01, 
6.71758e+01,8.20e-01, 
6.71904e+01,8.20e-01, 
6.72051e+01,8.00e-01, 
6.72197e+01,8.20e-01, 
6.72344e+01,8.20e-01, 
6.72490e+01,8.20e-01, 
6.72637e+01,8.20e-01, 
6.72783e+01,8.20e-01, 
6.72930e+01,8.20e-01, 
6.73076e+01,8.00e-01, 
6.73223e+01,8.20e-01, 
6.73369e+01,8.20e-01, 
6.73516e+01,8.20e-01, 
6.73662e+01,8.20e-01, 
6.73809e+01,8.20e-01, 
6.73955e+01,8.00e-01, 
6.74102e+01,8.00e-01, 
6.74248e+01,8.20e-01, 
6.74395e+01,8.00e-01, 
6.74541e+01,8.20e-01, 
6.74688e+01,8.20e-01, 
6.74834e+01,8.20e-01, 
6.74980e+01,8.00e-01, 
6.75127e+01,8.20e-01, 
6.75273e+01,8.00e-01, 
6.75420e+01,8.00e-01, 
6.75566e+01,8.00e-01, 
6.75713e+01,8.00e-01, 
6.75859e+01,8.00e-01, 
6.76006e+01,8.00e-01, 
6.76152e+01,7.80e-01, 
6.76299e+01,8.00e-01, 
6.76445e+01,8.00e-01, 
6.76592e+01,8.00e-01, 
6.76738e+01,8.00e-01, 
6.76885e+01,8.00e-01, 
6.77031e+01,8.00e-01, 
6.77178e+01,8.00e-01, 
6.77324e+01,8.00e-01, 
6.77471e+01,8.00e-01, 
6.77617e+01,8.00e-01, 
6.77764e+01,8.00e-01, 
6.77910e+01,8.00e-01, 
6.78057e+01,8.00e-01, 
6.78203e+01,8.00e-01, 
6.78350e+01,8.00e-01, 
6.78496e+01,8.00e-01, 
6.78643e+01,8.00e-01, 
6.78789e+01,8.00e-01, 
6.78936e+01,8.00e-01, 
6.79082e+01,8.00e-01, 
6.79229e+01,7.80e-01, 
6.79375e+01,8.00e-01, 
6.79521e+01,8.00e-01, 
6.79668e+01,8.00e-01, 
6.79814e+01,8.00e-01, 
6.79961e+01,7.80e-01, 
6.80107e+01,8.00e-01, 
6.80254e+01,8.00e-01, 
6.80400e+01,8.00e-01, 
6.80547e+01,8.00e-01, 
6.80693e+01,7.80e-01, 
6.80840e+01,7.80e-01, 
6.80986e+01,8.00e-01, 
6.81133e+01,7.80e-01, 
6.81279e+01,7.80e-01, 
6.81426e+01,7.80e-01, 
6.81572e+01,8.00e-01, 
6.81719e+01,8.00e-01, 
6.81865e+01,7.80e-01, 
6.82012e+01,7.80e-01, 
6.82158e+01,7.80e-01, 
6.82305e+01,7.80e-01, 
6.82451e+01,7.80e-01, 
6.82598e+01,7.80e-01, 
6.82744e+01,7.80e-01, 
6.82891e+01,7.80e-01, 
6.83037e+01,7.80e-01, 
6.83184e+01,7.80e-01, 
6.83330e+01,7.80e-01, 
6.83477e+01,7.80e-01, 
6.83623e+01,7.80e-01, 
6.83770e+01,7.80e-01, 
6.83916e+01,7.80e-01, 
6.84063e+01,7.80e-01, 
6.84209e+01,7.80e-01, 
6.84355e+01,7.80e-01, 
6.84502e+01,7.80e-01, 
6.84648e+01,7.60e-01, 
6.84795e+01,7.80e-01, 
6.84941e+01,7.80e-01, 
6.85088e+01,7.80e-01, 
6.85234e+01,7.80e-01, 
6.85381e+01,7.60e-01, 
6.85527e+01,7.80e-01, 
6.85674e+01,7.80e-01, 
6.85820e+01,7.80e-01, 
6.85967e+01,7.80e-01, 
6.86113e+01,7.80e-01, 
6.86260e+01,7.80e-01, 
6.86406e+01,7.60e-01, 
6.86553e+01,7.80e-01, 
6.86699e+01,7.80e-01, 
6.86846e+01,7.80e-01, 
6.86992e+01,7.80e-01, 
6.87139e+01,7.80e-01, 
6.87285e+01,7.60e-01, 
6.87432e+01,7.60e-01, 
6.87578e+01,7.60e-01, 
6.87725e+01,7.80e-01, 
6.87871e+01,7.60e-01, 
6.88018e+01,7.80e-01, 
6.88164e+01,7.60e-01, 
6.88311e+01,7.60e-01, 
6.88457e+01,7.60e-01, 
6.88604e+01,7.60e-01, 
6.88750e+01,7.80e-01, 
6.88896e+01,7.60e-01, 
6.89043e+01,7.60e-01, 
6.89189e+01,7.60e-01, 
6.89336e+01,7.80e-01, 
6.89482e+01,7.60e-01, 
6.89629e+01,7.60e-01, 
6.89775e+01,7.60e-01, 
6.89922e+01,7.60e-01, 
6.90068e+01,7.60e-01, 
6.90215e+01,7.60e-01, 
6.90361e+01,7.60e-01, 
6.90508e+01,7.60e-01, 
6.90654e+01,7.60e-01, 
6.90801e+01,7.60e-01, 
6.90947e+01,7.60e-01, 
6.91094e+01,7.60e-01, 
6.91240e+01,7.60e-01, 
6.91387e+01,7.60e-01, 
6.91533e+01,7.60e-01, 
6.91680e+01,7.60e-01, 
6.91826e+01,7.60e-01, 
6.91973e+01,7.60e-01, 
6.92119e+01,7.60e-01, 
6.92266e+01,7.60e-01, 
6.92412e+01,7.60e-01, 
6.92559e+01,7.60e-01, 
6.92705e+01,7.60e-01, 
6.92852e+01,7.60e-01, 
6.92998e+01,7.60e-01, 
6.93145e+01,7.60e-01, 
6.93291e+01,7.60e-01, 
6.93438e+01,7.60e-01, 
6.93584e+01,7.60e-01, 
6.93730e+01,7.60e-01, 
6.93877e+01,7.60e-01, 
6.94023e+01,7.60e-01, 
6.94170e+01,7.60e-01, 
6.94316e+01,7.60e-01, 
6.94463e+01,7.60e-01, 
6.94609e+01,7.60e-01, 
6.94756e+01,7.60e-01, 
6.94902e+01,7.60e-01, 
6.95049e+01,7.60e-01, 
6.95195e+01,7.60e-01, 
6.95342e+01,7.60e-01, 
6.95488e+01,7.60e-01, 
6.95635e+01,7.60e-01, 
6.95781e+01,7.60e-01, 
6.95928e+01,7.60e-01, 
6.96074e+01,7.60e-01, 
6.96221e+01,7.60e-01, 
6.96367e+01,7.60e-01, 
6.96514e+01,7.60e-01, 
6.96660e+01,7.60e-01, 
6.96807e+01,7.60e-01, 
6.96953e+01,7.60e-01, 
6.97100e+01,7.60e-01, 
6.97246e+01,7.60e-01, 
6.97393e+01,7.60e-01, 
6.97539e+01,7.60e-01, 
6.97686e+01,7.60e-01, 
6.97832e+01,7.60e-01, 
6.97979e+01,7.60e-01, 
6.98125e+01,7.60e-01, 
6.98271e+01,7.60e-01, 
6.98418e+01,7.40e-01, 
6.98564e+01,7.60e-01, 
6.98711e+01,7.60e-01, 
6.98857e+01,7.40e-01, 
6.99004e+01,7.40e-01, 
6.99150e+01,7.60e-01, 
6.99297e+01,7.60e-01, 
6.99443e+01,7.40e-01, 
6.99590e+01,7.60e-01, 
6.99736e+01,7.60e-01, 
6.99883e+01,7.60e-01, 
7.00029e+01,7.40e-01, 
7.00176e+01,7.40e-01, 
7.00322e+01,7.60e-01, 
7.00469e+01,7.40e-01, 
7.00615e+01,7.40e-01, 
7.00762e+01,7.60e-01, 
7.00908e+01,7.40e-01, 
7.01055e+01,7.40e-01, 
7.01201e+01,7.40e-01, 
7.01348e+01,7.40e-01, 
7.01494e+01,7.40e-01, 
7.01641e+01,7.40e-01, 
7.01787e+01,7.60e-01, 
7.01934e+01,7.40e-01, 
7.02080e+01,7.40e-01, 
7.02227e+01,7.40e-01, 
7.02373e+01,7.40e-01, 
7.02520e+01,7.40e-01, 
7.02666e+01,7.40e-01, 
7.02813e+01,7.40e-01, 
7.02959e+01,7.40e-01, 
7.03105e+01,7.40e-01, 
7.03252e+01,7.40e-01, 
7.03398e+01,7.40e-01, 
7.03545e+01,7.40e-01, 
7.03691e+01,7.60e-01, 
7.03838e+01,7.40e-01, 
7.03984e+01,7.40e-01, 
7.04131e+01,7.20e-01, 
7.04277e+01,7.40e-01, 
7.04424e+01,7.40e-01, 
7.04570e+01,7.40e-01, 
7.04717e+01,7.40e-01, 
7.04863e+01,7.20e-01, 
7.05010e+01,7.40e-01, 
7.05156e+01,7.40e-01, 
7.05303e+01,7.40e-01, 
7.05449e+01,7.20e-01, 
7.05596e+01,7.40e-01, 
7.05742e+01,7.40e-01, 
7.05889e+01,7.20e-01, 
7.06035e+01,7.40e-01, 
7.06182e+01,7.40e-01, 
7.06328e+01,7.20e-01, 
7.06475e+01,7.40e-01, 
7.06621e+01,7.40e-01, 
7.06768e+01,7.40e-01, 
7.06914e+01,7.40e-01, 
7.07061e+01,7.40e-01, 
7.07207e+01,7.20e-01, 
7.07354e+01,7.40e-01, 
7.07500e+01,7.40e-01, 
7.07646e+01,7.20e-01, 
7.07793e+01,7.40e-01, 
7.07939e+01,7.40e-01, 
7.08086e+01,7.20e-01, 
7.08232e+01,7.40e-01, 
7.08379e+01,7.20e-01, 
7.08525e+01,7.40e-01, 
7.08672e+01,7.40e-01, 
7.08818e+01,7.40e-01, 
7.08965e+01,7.40e-01, 
7.09111e+01,7.20e-01, 
7.09258e+01,7.20e-01, 
7.09404e+01,7.40e-01, 
7.09551e+01,7.20e-01, 
7.09697e+01,7.20e-01, 
7.09844e+01,7.20e-01, 
7.09990e+01,7.20e-01, 
7.10137e+01,7.20e-01, 
7.10283e+01,7.20e-01, 
7.10430e+01,7.20e-01, 
7.10576e+01,7.20e-01, 
7.10723e+01,7.20e-01, 
7.10869e+01,7.20e-01, 
7.11016e+01,7.20e-01, 
7.11162e+01,7.20e-01, 
7.11309e+01,7.00e-01, 
7.11455e+01,7.20e-01, 
7.11602e+01,7.00e-01, 
7.11748e+01,7.20e-01, 
7.11895e+01,7.20e-01, 
7.12041e+01,7.20e-01, 
7.12188e+01,7.20e-01, 
7.12334e+01,7.20e-01, 
7.12480e+01,7.00e-01, 
7.12627e+01,7.00e-01, 
7.12773e+01,7.00e-01, 
7.12920e+01,7.00e-01, 
7.13066e+01,7.20e-01, 
7.13213e+01,6.80e-01, 
7.13359e+01,7.20e-01, 
7.13506e+01,7.20e-01, 
7.13652e+01,7.00e-01, 
7.13799e+01,7.20e-01, 
7.13945e+01,7.20e-01, 
7.14092e+01,7.00e-01, 
7.14238e+01,7.00e-01, 
7.14385e+01,7.00e-01, 
7.14531e+01,7.00e-01, 
7.14678e+01,7.20e-01, 
7.14824e+01,7.00e-01, 
7.14971e+01,7.00e-01, 
7.15117e+01,7.00e-01, 
7.15264e+01,7.00e-01, 
7.15410e+01,7.00e-01, 
7.15557e+01,7.00e-01, 
7.15703e+01,7.00e-01, 
7.15850e+01,7.20e-01, 
7.15996e+01,7.00e-01, 
7.16143e+01,7.00e-01, 
7.16289e+01,7.00e-01, 
7.16436e+01,7.00e-01, 
7.16582e+01,7.00e-01, 
7.16729e+01,7.00e-01, 
7.16875e+01,7.00e-01, 
7.17021e+01,7.00e-01, 
7.17168e+01,7.00e-01, 
7.17314e+01,7.00e-01, 
7.17461e+01,7.00e-01, 
7.17607e+01,7.00e-01, 
7.17754e+01,7.00e-01, 
7.17900e+01,7.00e-01, 
7.18047e+01,7.00e-01, 
7.18193e+01,7.00e-01, 
7.18340e+01,7.00e-01, 
7.18486e+01,6.80e-01, 
7.18633e+01,7.00e-01, 
7.18779e+01,7.00e-01, 
7.18926e+01,6.80e-01, 
7.19072e+01,7.00e-01, 
7.19219e+01,7.00e-01, 
7.19365e+01,7.00e-01, 
7.19512e+01,7.00e-01, 
7.19658e+01,7.00e-01, 
7.19805e+01,7.00e-01, 
7.19951e+01,7.00e-01, 
7.20098e+01,7.00e-01, 
7.20244e+01,7.00e-01, 
7.20391e+01,7.00e-01, 
7.20537e+01,7.00e-01, 
7.20684e+01,6.80e-01, 
7.20830e+01,7.00e-01, 
7.20977e+01,6.80e-01, 
7.21123e+01,7.00e-01, 
7.21270e+01,7.00e-01, 
7.21416e+01,6.80e-01, 
7.21563e+01,7.00e-01, 
7.21709e+01,7.00e-01, 
7.21855e+01,6.80e-01, 
7.22002e+01,6.80e-01, 
7.22148e+01,6.80e-01, 
7.22295e+01,6.80e-01, 
7.22441e+01,6.80e-01, 
7.22588e+01,7.00e-01, 
7.22734e+01,6.80e-01, 
7.22881e+01,6.80e-01, 
7.23027e+01,7.00e-01, 
7.23174e+01,6.80e-01, 
7.23320e+01,7.00e-01, 
7.23467e+01,6.80e-01, 
7.23613e+01,6.80e-01, 
7.23760e+01,6.80e-01, 
7.23906e+01,6.80e-01, 
7.24053e+01,6.80e-01, 
7.24199e+01,7.00e-01, 
7.24346e+01,6.80e-01, 
7.24492e+01,6.80e-01, 
7.24639e+01,6.80e-01, 
7.24785e+01,6.80e-01, 
7.24932e+01,6.80e-01, 
7.25078e+01,6.80e-01, 
7.25225e+01,6.80e-01, 
7.25371e+01,6.80e-01, 
7.25518e+01,6.80e-01, 
7.25664e+01,6.80e-01, 
7.25811e+01,6.80e-01, 
7.25957e+01,6.80e-01, 
7.26104e+01,6.80e-01, 
7.26250e+01,6.80e-01, 
7.26396e+01,6.80e-01, 
7.26543e+01,6.80e-01, 
7.26689e+01,6.80e-01, 
7.26836e+01,6.80e-01, 
7.26982e+01,6.80e-01, 
7.27129e+01,6.80e-01, 
7.27275e+01,6.80e-01, 
7.27422e+01,6.80e-01, 
7.27568e+01,6.80e-01, 
7.27715e+01,6.80e-01, 
7.27861e+01,6.80e-01, 
7.28008e+01,6.80e-01, 
7.28154e+01,6.80e-01, 
7.28301e+01,6.80e-01, 
7.28447e+01,6.80e-01, 
7.28594e+01,6.80e-01, 
7.28740e+01,6.80e-01, 
7.28887e+01,6.80e-01, 
7.29033e+01,6.80e-01, 
7.29180e+01,6.80e-01, 
7.29326e+01,6.80e-01, 
7.29473e+01,6.80e-01, 
7.29619e+01,6.80e-01, 
7.29766e+01,6.80e-01, 
7.29912e+01,6.80e-01, 
7.30059e+01,6.80e-01, 
7.30205e+01,6.80e-01, 
7.30352e+01,6.80e-01, 
7.30498e+01,6.80e-01, 
7.30645e+01,6.80e-01, 
7.30791e+01,6.80e-01, 
7.30938e+01,6.80e-01, 
7.31084e+01,6.80e-01, 
7.31230e+01,6.80e-01, 
7.31377e+01,6.80e-01, 
7.31523e+01,6.80e-01, 
7.31670e+01,6.80e-01, 
7.31816e+01,6.80e-01, 
7.31963e+01,6.80e-01, 
7.32109e+01,6.80e-01, 
7.32256e+01,6.80e-01, 
7.32402e+01,6.80e-01, 
7.32549e+01,6.80e-01, 
7.32695e+01,6.80e-01, 
7.32842e+01,6.60e-01, 
7.32988e+01,6.80e-01, 
7.33135e+01,6.80e-01, 
7.33281e+01,6.80e-01, 
7.33428e+01,6.80e-01, 
7.33574e+01,6.80e-01, 
7.33721e+01,6.80e-01, 
7.33867e+01,6.80e-01, 
7.34014e+01,6.80e-01, 
7.34160e+01,6.80e-01, 
7.34307e+01,6.80e-01, 
7.34453e+01,6.80e-01, 
7.34600e+01,6.80e-01, 
7.34746e+01,6.60e-01, 
7.34893e+01,6.80e-01, 
7.35039e+01,6.80e-01, 
7.35186e+01,6.80e-01, 
7.35332e+01,6.60e-01, 
7.35479e+01,6.80e-01, 
7.35625e+01,6.60e-01, 
7.35771e+01,6.80e-01, 
7.35918e+01,6.80e-01, 
7.36064e+01,6.80e-01, 
7.36211e+01,6.60e-01, 
7.36357e+01,6.80e-01, 
7.36504e+01,6.60e-01, 
7.36650e+01,6.80e-01, 
7.36797e+01,6.60e-01, 
7.36943e+01,6.80e-01, 
7.37090e+01,6.60e-01, 
7.37236e+01,6.60e-01, 
7.37383e+01,6.80e-01, 
7.37529e+01,6.60e-01, 
7.37676e+01,6.80e-01, 
7.37822e+01,6.60e-01, 
7.37969e+01,6.80e-01, 
7.38115e+01,6.60e-01, 
7.38262e+01,6.60e-01, 
7.38408e+01,6.60e-01, 
7.38555e+01,6.60e-01, 
7.38701e+01,6.80e-01, 
7.38848e+01,6.80e-01, 
7.38994e+01,6.60e-01, 
7.39141e+01,6.80e-01, 
7.39287e+01,6.60e-01, 
7.39434e+01,6.60e-01, 
7.39580e+01,6.40e-01, 
7.39727e+01,6.60e-01, 
7.39873e+01,6.60e-01, 
7.40020e+01,6.60e-01, 
7.40166e+01,6.60e-01, 
7.40313e+01,6.60e-01, 
7.40459e+01,6.80e-01, 
7.40605e+01,6.60e-01, 
7.40752e+01,6.60e-01, 
7.40898e+01,6.60e-01, 
7.41045e+01,6.60e-01, 
7.41191e+01,6.60e-01, 
7.41338e+01,6.60e-01, 
7.41484e+01,6.40e-01, 
7.41631e+01,6.60e-01, 
7.41777e+01,6.60e-01, 
7.41924e+01,6.40e-01, 
7.42070e+01,6.60e-01, 
7.42217e+01,6.60e-01, 
7.42363e+01,6.60e-01, 
7.42510e+01,6.60e-01, 
7.42656e+01,6.60e-01, 
7.42803e+01,6.40e-01, 
7.42949e+01,6.40e-01, 
7.43096e+01,6.60e-01, 
7.43242e+01,6.60e-01, 
7.43389e+01,6.40e-01, 
7.43535e+01,6.60e-01, 
7.43682e+01,6.60e-01, 
7.43828e+01,6.60e-01, 
7.43975e+01,6.60e-01, 
7.44121e+01,6.40e-01, 
7.44268e+01,6.40e-01, 
7.44414e+01,6.40e-01, 
7.44561e+01,6.40e-01, 
7.44707e+01,6.40e-01, 
7.44854e+01,6.40e-01, 
7.45000e+01,6.60e-01, 
7.45146e+01,6.40e-01, 
7.45293e+01,6.60e-01, 
7.45439e+01,6.40e-01, 
7.45586e+01,6.40e-01, 
7.45732e+01,6.60e-01, 
7.45879e+01,6.40e-01, 
7.46025e+01,6.40e-01, 
7.46172e+01,6.40e-01, 
7.46318e+01,6.40e-01, 
7.46465e+01,6.40e-01, 
7.46611e+01,6.40e-01, 
7.46758e+01,6.40e-01, 
7.46904e+01,6.40e-01, 
7.47051e+01,6.40e-01, 
7.47197e+01,6.40e-01, 
7.47344e+01,6.40e-01, 
7.47490e+01,6.40e-01, 
7.47637e+01,6.40e-01, 
7.47783e+01,6.40e-01, 
7.47930e+01,6.40e-01, 
7.48076e+01,6.40e-01, 
7.48223e+01,6.20e-01, 
7.48369e+01,6.40e-01, 
7.48516e+01,6.40e-01, 
7.48662e+01,6.40e-01, 
7.48809e+01,6.40e-01, 
7.48955e+01,6.40e-01, 
7.49102e+01,6.40e-01, 
7.49248e+01,6.40e-01, 
7.49395e+01,6.20e-01, 
7.49541e+01,6.20e-01, 
7.49688e+01,6.40e-01, 
7.49834e+01,6.40e-01, 
7.49980e+01,6.20e-01, 
7.50127e+01,6.20e-01, 
7.50273e+01,6.40e-01, 
7.50420e+01,6.20e-01, 
7.50566e+01,6.40e-01, 
7.50713e+01,6.40e-01, 
7.50859e+01,6.40e-01, 
7.51006e+01,6.40e-01, 
7.51152e+01,6.40e-01, 
7.51299e+01,6.40e-01, 
7.51445e+01,6.40e-01, 
7.51592e+01,6.40e-01, 
7.51738e+01,6.20e-01, 
7.51885e+01,6.20e-01, 
7.52031e+01,6.40e-01, 
7.52178e+01,6.40e-01, 
7.52324e+01,6.40e-01, 
7.52471e+01,6.20e-01, 
7.52617e+01,6.20e-01, 
7.52764e+01,6.20e-01, 
7.52910e+01,6.40e-01, 
7.53057e+01,6.20e-01, 
